Language_ID,Parameter_ID,Form,Gloss,Native,Phonemic,Description,Source
Ash,4147,gʹâ,cow,,gɑ́,,strand
Ash,4448,gʹâuṣ,male goat (full grown),,gɑ́uʂ,,strand
Ash,4124,gʹâtr,arm,,gɑ́t̪ɾ,,strand
Ash,12238,gâsʹâː˜,"dung of large quadruped (cow, horse, etc",,gɑsɑ́�̃,,strand
Ash,4444,gâ˜gâňʹi,bell,,gɑ̃gɑɻ̃í,,strand
Ash,4008,go-,went,,go,,strand
Ash,4104,gʹoːk,bug; worm,,gó�k,,strand
Ash,4275,gʹoː˜,woven goat-hair mattress,,gó�̃,,strand
Ash,4353,gʹoː˜t-ie-,tie,,gó�̃t̪ie,,strand
Ash,4014,gʹoːn,smell,,gó�n,,strand
Ash,4287,gʹoːm,wheat,,gó�m,,strand
Ash,4516,goṛʹa,horse,,goɽə́,,strand
Ash,4453,gʹol,valley,,gól,,strand
Ash,4225,gʹu,feces; catkin,,gú,,strand
Ash,4368,gřʹâm,community; village; town,,gɻɑ́m,,strand
Ash,4396,gřʹoːṛ,coiled neck ornament,,gɻó�ɽ,,strand
Ash,491,ʹâu,bread,,ɑ́u,,strand
Ash,992,ʹâi,i,,ɑ́i,,strand
Ash,1288,ʹâi-,come,,ɑ́i,,strand
Ash,13990,âidraârʹâːŋ,yellow; green; pale (complexion),,ɑid̪ɾəɑɾɑ́�ŋ,,strand
Ash,1313,ʹâk,awl,,ɑ́k,,strand
Ash,125,âŋʹâ,fire,,ɑŋɑ́,,strand
Ash,135,âŋʹuṛ,digit; finger; toe,,ɑŋúɽ,,strand
Ash,643,âṭʹâː˜,hearth (middle of room),,ɑʈɑ́�̃,,strand
Ash,958,âṭʹi,bone; pit (of fruit),,ɑʈí,,strand
Ash,2525,ʹâc̣,one,,ɑ́ʈ͡ʂ,,strand
Ash,2458,âṣʹa,bull,,ɑʂə́,,strand
Ash,946,âṣṭʹâːs,eighteen,,ɑʂʈɑ́�s,,strand
Ash,1103,ârʹu,peach,,ɑɾú,,strand
Ash,13551,ârćʹus,needle,,ɑɾt͡sús,,strand
Ash,1533,âšʹi,mouth,,ɑʃí,,strand
Ash,1130,âtrʹe˜i,the day after tomorrow,,ɑt̪ɾé̃i,,strand
Ash,12067,ʹâć,birch,,ɑ́t͡s,,strand
Ash,4600,âćʹauṭe˜i,three days hence,,ɑt͡sə́uʈẽi,,strand
Ash,1452,âćʹam,soup,,ɑt͡sə́m,,strand
Ash,43,âćʹi˜,eye,,ɑt͡sí̃,,strand
Ash,7701,âći˜pâṭʹuak,eyelash,,ɑt͡sĩpɑʈúək,,strand
Ash,1503,âskʹu˜,"wire key, inserted in a door's keyhole and used to pull the bolt aside",,ɑskú̃,,strand
Ash,1509,âstʹâr,quiver; hopper (in a mill),,ɑst̪ɑ́ɾ,,strand
Ash,11067,âlâsʹâːk,burr,,ɑlɑsɑ́�k,,strand
Ash,395,ânʹâː,a bite (of food); meat; flesh,,ɑnɑ́�,,strand
Ash,722,âpilʹiak,few,,ɑpilíək,,strand
Ash,407,âbʹo,water,,ɑbó,,strand
Ash,540,âbʹot,hunger,,ɑbót̪,,strand
Ash,5695,âbotʹar,ford,,ɑbot̪ə́ɾ,,strand
Ash,560,âmʹâ,house; room,,ɑmɑ́,,strand
Ash,1275,âmʹâr,pomegranate,,ɑmɑ́ɾ,,strand
Ash,9712,âmoːźʹa˜,marrow,,ɑmo�d͡zə́̃,,strand
Ash,1238,âmoːźʹa˜,bracelet,,ɑmo�d͡zə́̃,,strand
Wg,7699,paṭara,warped; cross-eyed,,pəʈəɾə,,strand
Wg,7733,paṭä,feather; wing,,pəʈä,,strand
Wg,13918,paṣi,"sister's child (child of any <span class=""dic"">sos</span>)",,pəʂi,,strand
Wg,8107,pari-sta,all; entire,,pəɾist̪ə,,strand
Wg,7843,paren,sieve,,pəɾen,,strand
Wg,8048,paṇâv,"paṇdava, a local mountain-top diety",,pəɳɑv,,strand
Wg,7654,pača-,cook,,pət͡ʃə,,strand
Wg,7654,pača- **,cook,,pət͡ʃə ��,,strand
Wg,7662,pačiš,fifteen,,pət͡ʃiʃ,,strand
Wg,7986,pašpâ,herdsman,,pəʃpɑ,,strand
Wg,8019,pasalä,dust,,pəsəlä,,strand
Wg,7981,pala-,wash (body),,pələ,,strand
Wg,8034,palâ,apple,,pəlɑ,,strand
Wg,7953,palâl,dirt,,pəlɑl,,strand
Wg,7962,pali,gray hair,,pəli,,strand
Wg,2302,panâv,"""sock""",,pənɑv,,strand
Wg,9090,papüs,lung,,pəpüs,,strand
Wg,8026,pâc̣ana,hostility,,pɑʈ͡ʂənə,,strand
Wg,7948,pâṣü,upper rib,,pɑʂü,,strand
Wg,8107,pâra-,fill up,,pɑɾə,,strand
Wg,8125,pâla,field guard,,pɑlə,,strand
Wg,7918,pân,leek (wild),,pɑn,,strand
Wg,7621,-pok,ripening; ripening-time,,pok,,strand
Wg,7918,poṭ,"leaf; sheet, page; razor blade",,poʈ,,strand
Wg,8400,poč,cotton (plant); cotton cloth (hand-loomed),,pot͡ʃ,,strand
Wg,9051,pol,granule; measure for grain and grain-like objects,,pol,,strand
Wg,9051,pol,pimple,,pol,,strand
Wg,9051,pol,testicle,,pol,,strand
Wg,8343,pöv,last year,,pöv,,strand
Wg,7621,pukâla,rotten; crumbling,,pukɑlə,,strand
Wg,13845,puṭe,broken,,puʈe,,strand
Wg,10258,pusa,mouse,,pusə,,strand
Wg,7655,pu˜č,five,,pũt͡ʃ,,strand
Wg,7785,pu˜t,path; road,,pũt̪,,strand
Wg,8377,punḍrok,kidney,,punɖɾok,,strand
Wg,9102,pük,soul,,pük,,strand
Wg,8329,püri,coal; charcoal,,püɾi,,strand
Wg,8377,püṇi,calf (muscle),,püɳi,,strand
Wg,8306,püš,flower,,püʃ,,strand
Wg,12753,püšür,father-in-law (spouse's father),,püʃüɾ,,strand
Wg,8407,püć,pine (pinus excelsa),,püt͡s,,strand
Wg,8310,püsâ-,lose,,püsɑ,,strand
Wg,8209,piia-,drink,,piiə,,strand
Wg,8142,piša-,grind; crush into small pieces,,piʃə,,strand
Wg,8298,pišâ˜,cat,,piʃɑ̃,,strand
Wg,8139,pištik,goat or sheep dung,,piʃt̪ik,,strand
Wg,8181,pit,gallbladder,,pit̪,,strand
Wg,8592,pilâ-,bring goats from summer pasture,,pilɑ,,strand
Wg,8201,pilik,ant,,pilik,,strand
Wg,8591,piliŋa-,turn over; turn around,,piliŋə,,strand
Wg,9089,pipi,father's sister,,pipi,,strand
Wg,8655,pra-,give,,pɾə,,strand
Wg,8929,praŋaŋ,son (archaic),,pɾəŋəŋ,,strand
Wg,8846,proš,sleep,,pɾoʃ,,strand
Wg,7848,prüǰâ-,advise,,pɾüd͡ʒɑ,,strand
Wg,8846,prüst,bed,,pɾüst̪,,strand
Wg,9029,prü˜č,flea,,pɾü̃t͡ʃ,,strand
Wg,8355,pṛöki amâ,house standing by itself,,pɽöki əmɑ,,strand
Wg,8355,pṛöki manaṣ,man without brothers,,pɽöki mənəʂ,,strand
Wg,9108,pňei,foam,,pɻ̃ei,,strand
Wg,9477,ba-,be able,,bə,,strand
Wg,9354,baŋä,hemp,,bəŋä,,strand
Wg,12076,baḍ,bribe,,bəɖ,,strand
Wg,11385,baḍil,sledgehammer,,bəɖil,,strand
Wg,9464,bari,male member of the artisan caste (formerly slaves),,bəɾi,,strand
Wg,9166,balava,oily (torch),,bələvə,,strand
Wg,11258,ban,forest,,bən,,strand
Wg,9459,bâ,load,,bɑ,,strand
Wg,11547,bâr,turn,,bɑɾ,,strand
Wg,11547,-bâr,"[abstract nominal suffix]: -hood, -ship, -ness",,bɑɾ,,strand
Wg,6658,bâš,twelve,,bɑʃ,,strand
Wg,11592,bâs,wind,,bɑs,,strand
Wg,9477,bo-,was able [irregular retrospective stem],,bo,,strand
Wg,9331,bot,cooked rice or millet,,bot̪,,strand
Wg,9263,buka,dull,,bukə,,strand
Wg,9268,buṛa,deafmute,,buɽə,,strand
Wg,9556,büm,earth; ground,,büm,,strand
Wg,9250,bi,seed; semen,,bi,,strand
Wg,9493,bitala,board,,bit̪ələ,,strand
Wg,9183,ber,"out (opposite of <span class=""dic"">ater</span>); down (opposite of <span class=""dic"">var</span>)",,beɾ,,strand
Wg,9238,beṛa,crazy,,beɽə,,strand
Wg,9651,bramâ,hornet,,bɾəmɑ,,strand
Wg,9661,brâ,brother; any male relative in ego's generation,,bɾɑ,,strand
Wg,12234,bre,flour,,bɾe,,strand
Wg,11183,-v,you (plural),,v,,strand
Wg,11183,-v, [2nd person possessive suffix for kinship nouns],,v,,strand
Wg,11353,vaṭdru˜,stone-bow,,vəʈd̪ɾũ,,strand
Wg,11392,vaṣ,rain [vä-alâ],,vəʂ,,strand
Wg,2208,var,up (against the direction of gravitational flow; e,,vəɾ,,strand
Wg,11549,varak,wool,,vəɾək,,strand
Wg,2218,var-i,up (against the direction of gravitational flow; e,,vəɾi,,strand
Wg,11588,vašlig,small ax,,vəʃlig,,strand
Wg,11589,vaća-,"utter a cry [animal]: bellow, squawk, etc",,vət͡sə,,strand
Wg,14800,vaćöv,male monal (impeyan) pheasant,,vət͡söv,,strand
Wg,895,vame,sheep; ewe,,vəme,,strand
Wg,11970,vâkum,lizard [about 25 cm,,vɑkum,,strand
Wg,11348,vâṭ,rock; (legal) precedent,,vɑʈ,,strand
Wg,11511,vâǰ,four-stringed harp,,vɑd͡ʒ,,strand
Wg,10702,vâtr,night,,vɑt̪ɾ,,strand
Wg,11565,vâtr,wattle fence,,vɑt̪ɾ,,strand
Wg,11591,vâs,day (24-hour period starting at sundown),,vɑs,,strand
Wg,2303,vâ˜t,"a hamlet at the lower end of <span class=""dic"">kalaṣüm</span>",,vɑ̃t̪,,strand
Wg,2190,vâvei,"brother-in-law (man speaking: brwibr, wibr, sihu, sihubr)",,vɑvei,,strand
Wg,11366,vâm,free time,,vɑm,,strand
Wg,11250,vov,"daughter-in-law; wife of a <span class=""dic"">zaga</span>",,vov,,strand
Wg,726,vü,straight down,,vü,,strand
Wg,11183,vi,you [plural],,vi,,strand
Wg,11629,viâ˜s,light,,viɑ̃s,,strand
Wg,11968,viš,poison,,viʃ,,strand
Wg,11616,viši,twenty,,viʃi,,strand
Wg,12011,vište,wide,,viʃt̪e,,strand
Wg,11451,višpik,small bee,,viʃpik,,strand
Wg,11739,vida-,scare,,vid̪ə,,strand
Wg,11738,vidišä,guest,,vid̪iʃä,,strand
Wg,11732,vide-,be afraid,,vid̪e,,strand
Wg,11906,vila-,melt,,vilə,,strand
Wg,407,ve,"from across (toward the speaker); inward, toward oneself",,ve,,strand
Wg,12109,ve-,"hit, beat",,ve,,strand
Wg,12127,veša,neighbor,,veʃə,,strand
Wg,12115,vel,year,,vel,,strand
Wg,12113,vem,spreader on loom,,vem,,strand
Wg,10627,vṛamâ,willow,,vɽəmɑ,,strand
Wg,10814,vṛâ,soot on ceiling,,vɽɑ,,strand
Wg,10743,vṛâv,egg (of bird),,vɽɑv,,strand
Wg,10826,vṛo,deodar cedar,,vɽo,,strand
Wg,10838,vṛu,intestine,,vɽu,,strand
Wg,10761,vṛug,salt,,vɽug,,strand
Wg,10833,vṛuč,dawn,,vɽut͡ʃ,,strand
Wg,12111,vňe-,see,,vɻ̃e,,strand
Wg,9981,ma·a,don't!,,məə,,strand
Wg,11235,maṭ,measure for fields,,məʈ,,strand
Wg,11235,maṭa,share; division; agnatic lineage,,məʈə,,strand
Wg,11235,maṭa,agnate,,məʈə,,strand
Wg,9990,mac̣arik,honey bee,,məʈ͡ʂəɾik,,strand
Wg,9711,maǰa-,"prick, stick (into)",,məd͡ʒə,,strand
Wg,9809,maǰve,partly full,,məd͡ʒve,,strand
Wg,9810,maǰmö tâti,father's middle (classificatory) brother,,məd͡ʒmö t̪ɑt̪i,,strand
Wg,9837,matra-,tell,,mət̪ɾə,,strand
Wg,9758,mać,fish,,mət͡s,,strand
Wg,9827,manaṣ,human; man,,mənəʂ,,strand
Wg,10066,mâ-,"kill; slaughter (a goat, sheep, chicken, etc",,mɑ,,strand
Wg,9989,mâc̣i,honey,,mɑʈ͡ʂi,,strand
Wg,9888,mâč,"man, fellow; husband",,mɑt͡ʃ,,strand
Wg,9917,mâša,fly,,mɑʃə,,strand
Wg,10023,mâtr,close agnate,,mɑt̪ɾ,,strand
Wg,10104,mâs,moon; month,,mɑs,,strand
Wg,10104,mâs,moon,,mɑs,,strand
Wg,8330,mâs-pâr,full moon,,mɑspɑɾ,,strand
Wg,9996,mâla,roof,,mɑlə,,strand
Wg,9875,moruč,pepper,,moɾut͡ʃ,,strand
Wg,10144,mu nišu˜,"attain the rank of <span class=""dic"">mu</span>",,mu niʃũ,,strand
Wg,10284,muk,clay,,muk,,strand
Wg,10284,muk,"a place in lower <span class=""dic"">kalaṣüm</span>",,muk,,strand
Wg,10157,muka-,flee,,mukə,,strand
Wg,10187,muṭa,non-woody plant from single stalk,,muʈə,,strand
Wg,558,muṣ,anger,,muʂ,,strand
Wg,9793,mura,sweet,,muɾə,,strand
Wg,9793,mura,juice,,muɾə,,strand
Wg,9712,muǰ,marrow,,mud͡ʒ,,strand
Wg,9828,muša,man; male,,muʃə,,strand
Wg,9732,muda,base of the back of the neck; back of the shoulders,,mud̪ə,,strand
Wg,9982,mus,flesh; muscle,,mus,,strand
Wg,9926,musta,brain,,must̪ə,,strand
Wg,10221,mustik,fist,,must̪ik,,strand
Wg,11209,mu˜ć,kind of live oak with spiny leaves (quercus balut),,mũt͡s,,strand
Wg,7700,mu-paṛi,feast-giver's turban,,mupəɽi,,strand
Wg,10174,mük,face,,mük,,strand
Wg,10250,müli,right,,müli,,strand
Wg,9964,miṣ-gâ,water buffalo,,miʂgɑ,,strand
Wg,10134,milan,dairy products eaten with bread,,milən,,strand
Wg,10133,milâ-,eat dairy products,,milɑ,,strand
Wg,10133,-mili,with (with oblique),,mili,,strand
Wg,10133,milivâ,master,,milivɑ,,strand
Wg,10117,min,currant,,min,,strand
Wg,9828,meši,woman,,meʃi,,strand
Wg,10009,mel,mother's brother,,mel,,strand
Wg,10331,mela,speech,,melə,,strand
Wg,10009,meli,mother's agnate,,meli,,strand
Wg,9885,mrâŋ,female markhor (full-grown),,mɾɑŋ,,strand
Wg,10269,mrä˜iari,hunter,,mɾä̃iəɾi,,strand
Wg,10383,mre˜-,die,,mɾẽ,,strand
Wg,9727,mṛa,nest,,mɽə,,strand
Wg,10044,mṛa,churn,,mɽə,,strand
Wg,9882,mṛâka,monkey,,mɽɑkə,,strand
Wg,9731,mňeŋ,bead,,mɻ̃eŋ,,strand
Wg,9731,mňeŋ-samu,beads for stringing (?),,mɻ̃eŋsəmu,,strand
Wg,2563,üṣṭ,lip,,üʂʈ,,strand
Wg,10805,üre,black with reddish sides of face [goat],,üɾe,,strand
Wg,10805,üre,silver,,üɾe,,strand
Wg,2448,üǰâ-,straighten,,üd͡ʒɑ,,strand
Wg,2448,üǰâ˜ka,straight,,üd͡ʒɑ̃kə,,strand
Wg,919,üšük,tear,,üʃük,,strand
Wg,1804,ütüla,high,,üt̪ülə,,strand
Wg,1907,üte-,stand up; wait,,üt̪e,,strand
Wg,2023,üdüp,sweat,,üd̪üp,,strand
Wg,1869,üć,spring,,üt͡s,,strand
Wg,1849,üće˜,pillow,,üt͡sẽ,,strand
Wg,13707,üstüm,pillar,,üst̪üm,,strand
Wg,1926,u·eň,diversion channel in river for irrigation take-off [morgenstierne],,ueɻ̃,,strand
Wg,1739,ugâ,scaffolded walkway across a rock face,,ugɑ,,strand
Wg,5450,uṭala-,explode,,uʈələ,,strand
Wg,1858,uṣa-,carry on one's back,,uʂə,,strand
Wg,1861,uṣa-,be boiling; get mad,,uʂə,,strand
Wg,11949,uṣam ču˜,rest,,uʂəm t͡ʃũ,,strand
Wg,2403,uṛ,udder,,uɽ,,strand
Wg,7180,učâ,permanently shady place,,ut͡ʃɑ,,strand
Wg,827,uluma-,dangle,,ulumə,,strand
Wg,827,ulumâ-,hang,,ulumɑ,,strand
Wg,1814,upuǰa-,be born,,upud͡ʒə,,strand
Wg,1814,upuna,son (impolite),,upunə,,strand
Wg,2136,o,straight up,,o,,strand
Wg,977,-o-,[proximal/vivid  auxiliary]; is __-ing; did __; should __,,o,,strand
Wg,977,o-,is,,o,,strand
Wg,12071,oṭ,men's woolen trousers,,oʈ,,strand
Wg,12080,oc̣u˜,crush; castrate,,oʈ͡ʂũ,,strand
Wg,11392,oṣit,rain,,oʂit̪,,strand
Wg,941,oṣṭ,eight,,oʂʈ,,strand
Wg,11352,oṛ-a-,is; remains,,oɽə,,strand
Wg,2445,oć,bear,,ot͡s,,strand
Wg,11244,oćala,calf (to 12 months),,ot͡sələ,,strand
Wg,2167,oćä,red leather boot,,ot͡sä,,strand
Wg,11439,osu˜t,summer,,osũt̪,,strand
Wg,11446,ose˜,female goat (full-grown),,osẽ,,strand
Wg,1900,osta-,fly,,ost̪ə,,strand
Wg,12438,ćaṭaka,sharp,,t͡səʈəkə,,strand
Wg,12405,ćarâm,parrot,,t͡səɾɑm,,strand
Wg,12334,ćari,water pot,,t͡səɾi,,strand
Wg,12370,ćâ,greens,,t͡sɑ,,strand
Wg,12370,ćâ,kind of bean,,t͡sɑ,,strand
Wg,12618,ćâ-kṛo-zâga,fatherless (male),,t͡sɑkɽozɑgə,,strand
Wg,12376,ćâv,branch; seam,,t͡sɑv,,strand
Wg,12376,ćâv,teat,,t͡sɑv,,strand
Wg,12664,ćäm,female monal (impeyan) pheasant,,t͡säm,,strand
Wg,12248,ćoṭ,fertilizer,,t͡soʈ,,strand
Wg,12759,ćor,mother-in-law (spouse's mother),,t͡soɾ,,strand
Wg,12567,ćö˜,empty,,t͡sö̃,,strand
Wg,12567,ćö˜-sta,empty,,t͡sö̃st̪ə,,strand
Wg,12341,ćöv,male markhor (full-grown),,t͡söv,,strand
Wg,12570,ću ču˜,bore a hole,,t͡su t͡ʃũ,,strand
Wg,12651,ću˜,dog,,t͡sũ,,strand
Wg,12570,ćuva-,"bore a hole, make a hole",,t͡suvə,,strand
Wg,12426,ćüćümi,large lizard [about 60 cm,,t͡süt͡sümi,,strand
Wg,4828,ćiliv,tapeworm,,t͡siliv,,strand
Wg,5046,ćina-,slice,,t͡sinə,,strand
Wg,3643,će˜,pole to knock walnuts or leaves off trees,,t͡sẽ,,strand
Wg,13736,ta,if; indefinitizer,,t̪ə,,strand
Wg,5706,tareli,sword,,t̪əɾeli,,strand
Wg,5925,taṛa-,pull apart; stretch,,t̪əɽə,,strand
Wg,5651,tana,baby,,t̪ənə,,strand
Wg,9824,tana-mana,baby; child (human),,t̪ənəmənə,,strand
Wg,5766,tanü,consanguineal kinsman,,t̪ənü,,strand
Wg,13756,tâ-,"put, place; plant",,t̪ɑ,,strand
Wg,13713,târa,star,,t̪ɑɾə,,strand
Wg,5754,tâti,father,,t̪ɑt̪i,,strand
Wg,5803,tâlük,forehead,,t̪ɑlük,,strand
Wg,5612,to,him; her; that [unseen oblique],,t̪o,,strand
Wg,5731,tol,field (cultivated),,t̪ol,,strand
Wg,5889,tu,you [singular oblique],,t̪u,,strand
Wg,5884,tula-,measure,,t̪ulə,,strand
Wg,5654,tu˜ka,thin,,t̪ũkə,,strand
Wg,5889,tü,you [singular],,t̪ü,,strand
Wg,5892,tüs,empty millet ear used for fodder,,t̪üs,,strand
Wg,12427,tirića,kidskin sack,,t̪iɾit͡sə,,strand
Wg,6033,travai,tripod to hold pots over fire,,t̪ɾəvəi,,strand
Wg,5692,tramaša,dark; stingy (fem,,t̪ɾəməʃə,,strand
Wg,6005,tros,avalanche; pile of snow left by an avalanche,,t̪ɾos,,strand
Wg,5930,trö-,turn to yoghurt [milk],,t̪ɾö,,strand
Wg,6001,trü˜š,thirteen,,t̪ɾü̃ʃ,,strand
Wg,6028,trüpala,wet,,t̪ɾüpələ,,strand
Wg,6028,trüpala,mud,,t̪ɾüpələ,,strand
Wg,5994,tre,three,,t̪ɾe,,strand
Wg,6294,-dare˜,"male agnatic descendant (""boy""; the agnatic progenitor's name is prefixed)",,d̪əɾẽ,,strand
Wg,6145,data-,wear; put on; put in,,d̪ət̪ə,,strand
Wg,6284,dama-,take [from me]; hold; capture,,d̪əmə,,strand
Wg,6284,dama-,capture,,d̪əmə,,strand
Wg,6724,dama,unirrigated,,d̪əmə,,strand
Wg,6733,damṛe,throat,,d̪əmɽe,,strand
Wg,6793,dâ,mountain,,d̪ɑ,,strand
Wg,6305,dâv,wood,,d̪ɑv,,strand
Wg,2909,dâv-kaṣi,wooden hoe,,d̪ɑvkəʂi,,strand
Wg,6283,dâm,string; measure for yarn,,d̪ɑm,,strand
Wg,6250,dä,beard,,d̪ä,,strand
Wg,6459,dor,door,,d̪oɾ,,strand
Wg,6227,doš,ten,,d̪oʃ,,strand
Wg,14024,dost,hand; hand and forearm,,d̪ost̪,,strand
Wg,14024,dost,"length from tip of middle finger to elbow, cubit",,d̪ost̪,,strand
Wg,6592,dö-,milk,,d̪ö,,strand
Wg,6567,döv,torch,,d̪öv,,strand
Wg,9841,döv-mut,milk from one milking,,d̪övmut̪,,strand
Wg,6587,duṣ,guilt,,d̪uʂ,,strand
Wg,6206,dur,large wooden ladle; body of a sitar,,d̪uɾ,,strand
Wg,6590,dus,yesterday,,d̪us,,strand
Wg,6152,du˜t,tooth,,d̪ũt̪,,strand
Wg,6648,dü,two,,d̪ü,,strand
Wg,6375,dük,disease; dispute,,d̪ük,,strand
Wg,5286,düṣṭö,elder,,d̪üʂʈö,,strand
Wg,6518,düšö,hand-mill,,d̪üʃö,,strand
Wg,6112,düće˜,nettle,,d̪üt͡sẽ,,strand
Wg,14640,düvaš,male goat (has all hair cut),,d̪üvəʃ,,strand
Wg,6849,düm,smoke,,d̪üm,,strand
Wg,258,di-,go,,d̪i,,strand
Wg,6539,dilu,sky,,d̪ilu,,strand
Wg,6523,de,god of fate,,d̪e,,strand
Wg,6547,deš,village,,d̪eʃ,,strand
Wg,6628,drâs,grape,,d̪ɾɑs,,strand
Wg,6623,dru,hair on head,,d̪ɾu,,strand
Wg,6623,dru ču˜,ambush,,d̪ɾu t͡ʃũ,,strand
Wg,6636,dru˜-paṭa,bow,,d̪ɾũpəʈə,,strand
Wg,6368,drigala,tall; long,,d̪ɾigələ,,strand
Wg,12815,sa,he; she; it; that; the [unstressed]; [unseen],,sə,,strand
Wg,13391,sakâ,fat,,səkɑ,,strand
Wg,12992,saraza-,reconcile (with someone),,səɾəzə,,strand
Wg,13146,satâš,seventeen,,sət̪ɑʃ,,strand
Wg,13363,satra,afghan,,sət̪ɾə,,strand
Wg,12912,sana-,run,,sənə,,strand
Wg,12928,sanâ,women's undergarment,,sənɑ,,strand
Wg,13276,sabiǰag,all,,səbid͡ʒəg,,strand
Wg,13355,sârâ,health,,sɑɾɑ,,strand
Wg,13340,sâ˜,summer pasture,,sɑ̃,,strand
Wg,13254,sor,mountain lake or pond,,soɾ,,strand
Wg,13139,sot,seven,,sot̪,,strand
Wg,13073,sot,thigh,,sot̪,,strand
Wg,13913,sos,sister; any female relative in ego's generation,,sos,,strand
Wg,13574,sö,sun,,sö,,strand
Wg,13544,sör,pig,,söɾ,,strand
Wg,13895,söli,blood-brother (from outside one's tribe),,söli,,strand
Wg,13585,söv,bridge,,söv,,strand
Wg,13514,suča,fairy,,sut͡ʃə,,strand
Wg,13519,sun,gold,,sun,,strand
Wg,4883,sun-čuṛok,scalplock,,sunt͡ʃuɽok,,strand
Wg,13561,sütr,cotton thread,,süt̪ɾ,,strand
Wg,13469,südi,far,,süd̪i,,strand
Wg,13573,süvi,soup; broth,,süvi,,strand
Wg,13384,si,lion,,si,,strand
Wg,13250,sirika-,slip,,siɾikə,,strand
Wg,12815,seiog,the other,,seiog,,strand
Wg,12815,seiog,but; and (with noun phrases),,seiog,,strand
Wg,13127,-sta,[nominal formative],,st̪ə,,strand
Wg,13981,zar,weed,,zəɾ,,strand
Wg,5198,zamâ,"son-in-law; husband of a <span class=""dic"">ǰü</span>",,zəmɑ,,strand
Wg,5204,zâ-,give birth,,zɑ,,strand
Wg,5182,zâga,son,,zɑgə,,strand
Wg,14019,zor,milk,,zoɾ,,strand
Wg,14019,zor,white (goat),,zoɾ,,strand
Wg,14152,zö,heart; chest,,zö,,strand
Wg,5137,zumpi,molar,,zumpi,,strand
Wg,14096,zim,snow,,zim,,strand
Wg,13976,ze˜,winter,,zẽ,,strand
Wg,11165,lai,blood,,ləi,,strand
Wg,11168,lailai-sta,red,,ləiləist̪ə,,strand
Wg,10910,lanǰ,shame,,lənd͡ʒ,,strand
Wg,10939,lapa-,shake,,ləpə,,strand
Wg,10917,lâṛ pru˜,lie,,lɑɽ pɾũ,,strand
Wg,10947,lâd,right,,lɑd̪,,strand
Wg,9479,lâd-bâṣ,correct (?),,lɑd̪bɑʂ,,strand
Wg,11042,lâsa-,elude,,lɑsə,,strand
Wg,11042,lâsavu˜,leave [something] alone,,lɑsəvũ,,strand
Wg,10909,lâ˜ǰu˜,shame,,lɑ̃d͡ʒũ,,strand
Wg,10917,lân,penis,,lɑn,,strand
Wg,11031,lâv,crop,,lɑv,,strand
Wg,11031,lâv,millet [generic],,lɑv,,strand
Wg,10928,lo,grapevine; network of kinsmen,,lo,,strand
Wg,10984,loṇa,debt slave,,loɳə,,strand
Wg,11144,lutra,carrion eater,,lut̪ɾə,,strand
Wg,11076,lüṭ,young man,,lüʈ,,strand
Wg,7504,lüṣṭik,spittle,,lüʂʈik,,strand
Wg,11045,liṣik,small louse,,liʂik,,strand
Wg,11141,livaša,fox,,livəʃə,,strand
Wg,11027,ler,drool,,leɾ,,strand
Wg,10917,leṇa,mangy; bald,,leɳə,,strand
Wg,10988,-letr,reaping time,,let̪ɾ,,strand
Wg,10988,letra-,harvest; reap,,let̪ɾə,,strand
Wg,6906,na,not; un-,,nə,,strand
Wg,7027,naṣṭa,sonless; barren (tree),,nəʂʈə,,strand
Wg,6943,nadi,wide river (in a flat-bottomed valley or on flat land),,nəd̪i,,strand
Wg,6954,navâ˜,grandson (any male relative 2 generations below ego),,nəvɑ̃,,strand
Wg,7046,nâṭ,dance,,nɑʈ,,strand
Wg,6935,nâṭü,"conquered, defeated",,nɑʈü,,strand
Wg,7089,nâs,nose,,nɑs,,strand
Wg,6955,nâli,cloud,,nɑli,,strand
Wg,7067,nâm,name,,nɑm,,strand
Wg,6970,noŋa-sta,male,,noŋəst̪ə,,strand
Wg,6984,nu,nine,,nu,,strand
Wg,7025,nuŋa,new,,nuŋə,,strand
Wg,6914,nuča,nail (finger- or toe-),,nut͡ʃə,,strand
Wg,6955,nut,granddaughter (any female relative 2 generations below ego),,nut̪,,strand
Wg,7022,nüst,"previously, before; last (in time)",,nüst̪,,strand
Wg,7165,niŋa-,know; be acquainted with,,niŋə,,strand
Wg,10265,niŋaća,small bird; songbird; bird (meat),,niŋət͡sə,,strand
Wg,7465,niṣä˜,large stool,,niʂä̃,,strand
Wg,7185,niǰa-,wash [clothes],,nid͡ʒə,,strand
Wg,7467,niše-,sit,,niʃe,,strand
Wg,6926,nitipäṇiŋ,naked,,nit̪ipäɳiŋ,,strand
Wg,7588,nitr,afterbirth,,nit̪ɾ,,strand
Wg,7563,nidila,verdant (foliage),,nid̪ilə,,strand
Wg,7563,nila,dark (colored); black,,nilə,,strand
Wg,7545,niv,butter,,niv,,strand
Wg,7035,ne,no,,ne,,strand
Wg,12696,c̣â ču˜,call,,ʈ͡ʂɑ t͡ʃũ,,strand
Wg,12696,c̣â ču˜,want,,ʈ͡ʂɑ t͡ʃũ,,strand
Wg,3645,c̣o,wound,,ʈ͡ʂo,,strand
Wg,5481,c̣ipä,barrier,,ʈ͡ʂipä,,strand
